row_id,text,label,source,original_label
2174,i want assistance informing of issues with sign-up,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
2315,help to see what hours i can reach customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
308,who has the most subscribers on youtube,UNKNOWN,CLINC OOS Dataset (train),oos
1737,help retrieving my account key,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2599,"so, hang out around this house often",UNKNOWN,CLINC OOS Dataset (test),oos
3417,need help informing of rergistration errors,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
2376,i dont know what i have to do to contact a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1606,i have to speak with someone i need hrlp,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2419,wanna change my fucking address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2656,how to switch some items of purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
3086,valentines day special! win over in our quiz and take your partner on the trip of a lifetime! send go to now. p/msg rcvd. custcare:,SPAM,UCI SMS Spam Collection,spam
1081,how do i get a rebate?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1087,we tried to contact you re your reply to our offer of a video handset? anytime networks mins? unlimited text? camcorder? reply or call now,SPAM,UCI SMS Spam Collection,spam
1097,i have got to talk to an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1533,where to see if there are any updates on the refund?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1108,i don't know what to do to file a consumer claim,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
3312,"urgent!! your costa del sol holiday or await collection. call now toclaim. sae, tc s, pobox, stockport, skxh, cost./pm, maxmins",SPAM,UCI SMS Spam Collection,spam
2281,what do i have to do to delete a freemium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
2160,recpt /. you have ordered a ringtone. your order is being processed...,SPAM,UCI SMS Spam Collection,spam
228,uhave a mail address to get in touch with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1112,problems setting up the shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
2704,i need to find a new babysitter,UNKNOWN,CLINC OOS Dataset (test),oos
2697,"our mobile number has won , to claim calls us back or ring the claims hot line on .",SPAM,UCI SMS Spam Collection,spam
894,i do not know how to look for the invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2696,"for ur chance to win cash every wk txt: play to . t'sc's custcare , xp/wk.",SPAM,UCI SMS Spam Collection,spam
1103,"i don't understand you, help talking to a goddamn person",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2876,what is the last time the living room was vacuumed,UNKNOWN,CLINC OOS Dataset (test),oos
2245,i have to file a customer reclamation,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
496,i am trying toclose the standard account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
3001,how can i notify of sign-up issues?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
3162,"this is the nd time we have tried to contact u. u have won the prize. claim is easy, just call now! only p per minute. bt-national-rate",SPAM,UCI SMS Spam Collection,spam
2665,back work morro half term over! can u c me nite some sexy passion b i have go back? chat now luv dena calls /minmobsmorelkpoboxhpfl,SPAM,UCI SMS Spam Collection,spam
3310,what kinds of cereal are gluten free,UNKNOWN,CLINC OOS Dataset (test),oos
3157,i ned to speak to customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
212,what do i need to do to open a account?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
2306,can you help me see what methods for delivery i have?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
1839,can i see the accepted payment modalities?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1579,i do not know how i could remove the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
2424,i need help to remove my account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1258,can you direct to me a person?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1044,call from - tells u call to claim prize. u have enter all ur mobile personal details the prompts. careful!,SPAM,UCI SMS Spam Collection,spam
58,rt-king pro video club>> need help? inforingtoneking.co.uk or call you must be club credits redeemable at enjoy!,SPAM,UCI SMS Spam Collection,spam
458,can you tell me how to figure a percentage of a number,UNKNOWN,CLINC OOS Dataset (train),oos
1552,i cannot switch to the premium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
2845,wanna make a damn claim willuhelp me,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
1776,correct information on gold account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1746,wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to now!nyt. eca. lp ./msg.,SPAM,UCI SMS Spam Collection,spam
1412,"i have to speak with somebody, can i get some help?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3388,i do not know what to do to get my invoices from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2688,dear voucher holder have your next meal on us. use the following link on your pc enjoy a dining experience,SPAM,UCI SMS Spam Collection,spam
2789,"bored of speed dating? try speedchat, txt speedchat to , if you don't like em txt swap and get a new chatter! chat poboxwwq p/msg rcd",SPAM,UCI SMS Spam Collection,spam
2605,assistance to see what payment options are allowed,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
3370,are trees absolutely necessary to survive,UNKNOWN,CLINC OOS Dataset (train),oos
1931,need assistance correcting the address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2723,how do i stop my child from setting small animals on fire for amusement,UNKNOWN,CLINC OOS Dataset (test),oos
2478,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on . offer ends thmarch. tc's apply. opt-out availa",SPAM,UCI SMS Spam Collection,spam
2326,you have new message. call --,SPAM,UCI SMS Spam Collection,spam
546,where do i file a claim?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
2808,i want support modifying my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
625,i have an issue setting up another shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
3422,get bill,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2055,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> xxxmobilemovieclub.com?n=qjkgighjjgcbl",SPAM,UCI SMS Spam Collection,spam
302,what is the price of other company's similar phone plans,UNKNOWN,CLINC OOS Dataset (test),oos
238,where to edit my shipping address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
3247,help me chat with someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2733,i need assistance to talk to somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1486,i want information about cancel my newsletter subscription,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
626,what's the biggest saas marketing company in the united states,UNKNOWN,CLINC OOS Dataset (train),oos
2185,helo to contact an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
114,problems submitting a delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
3404,i do not know how i can take a quick look at the bill,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2476,help me to see the status of order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1679,"i want to send feedback for your company, help me",FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
3107,wanna contact damn customer service i need help,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
195,need help setting another shipping address up,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
2084,"your chance to be on a reality fantasy show call now = just p per min ntt ltd, po box croydon cr wb is a national = rate call",SPAM,UCI SMS Spam Collection,spam
2823,you have new voicemail. please call .,SPAM,UCI SMS Spam Collection,spam
3168,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? this msg is free recd msgs p inc vat cancel text stop,SPAM,UCI SMS Spam Collection,spam
2761,correct order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1502,how can i submit my shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1916,how do i contact someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2080,free msg:we billed your mobile number by mistake from shortcode .please call to have charges refunded.this call will be free from a bt landline,SPAM,UCI SMS Spam Collection,spam
2552,"i have a rash, what can i use for it",UNKNOWN,CLINC OOS Dataset (test),oos
2201,would it be possible to delete a account?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
2587,moby pub quiz.win a high street prize if u know who the new duchess of cornwall will be? txt her first name to .unsub stop . sp,SPAM,UCI SMS Spam Collection,spam
873,i want help to chat with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
230,help talking with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1458,"i have lost the pin of my user, how do i recover it?",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2538,make an ad to sell my real estate,UNKNOWN,CLINC OOS Dataset (test),oos
1414,i want to check the bloody payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
95,i do not know how i can chat with an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
839,please save my draft for me so i can work on it later,UNKNOWN,CLINC OOS Dataset (train),oos
2414,cashbin.co.uk (get lots of cash this weekend!) dear welcome to the weekend we have got our biggest and best ever cash give away!! these..,SPAM,UCI SMS Spam Collection,spam
2218,checking invoice from last month,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1323,why i cannot set up a new delivery address valid,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1293,i want help to contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
